date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:41:05	13691/13691	---M--	200	added ('OK')	image/svg+xml	etag:%22357b-5661c4ffe5115%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.svg?5510888	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.svg	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.7.1)
15:41:05	326/326	---M--	200	added ('OK')	text/html	etag:%22146-5661c5000c9e9%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/css/openhand.cur	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/css/openhand.html	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.7.1)
15:41:06	326/326	---M--	200	added ('OK')	text/html	etag:%22146-5661c5000cdd1%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/css/closedhand.cur	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/css/closedhand.html	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.7.1)
15:41:06	933/933	---M--	200	added ('OK')	image/png	etag:%223a5-5661c5000c219%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/assets/gridtile.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.7.1)
15:41:06	951/951	---M--	200	added ('OK')	image/png	etag:%223b7-5661c5000c219%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.7.1)
15:41:07	938/938	---M--	200	added ('OK')	image/png	etag:%223aa-5661c4ffe5ccd%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.7.1)
15:41:07	935/935	---M--	200	added ('OK')	image/png	etag:%223a7-5661c4ffe5ccd%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.7.1)
15:41:08	184/184	---M--	200	added ('OK')	image/png	etag:%22b8-5661c5000c219%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.7.1)
15:41:08	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-5661c5000c219%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/assets/loader.gif	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.7.1)
15:41:10	1772/1772	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Apr%202018%2005:41:08%20GMT	https://highgradelab.com/stash/dark-freelancer/wp-content/themes/stash/highgrade/fonts/preloader.eot?	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/themes/stash/highgrade/fonts/preloaderd41d.eot	(from https://highgradelab.com/stash/dark-freelancer/wp-content/themes/stash/highgrade/css/icons.css?ver=4.8.6)
15:41:10	1772/1772	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Apr%202018%2005:41:08%20GMT	https://highgradelab.com/stash/dark-freelancer/wp-content/themes/stash/highgrade/fonts/preloader.eot?x3i06q	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/themes/stash/highgrade/fonts/preloader5b7a.eot	(from https://highgradelab.com/stash/dark-freelancer/wp-content/themes/stash/highgrade/css/icons.css?ver=4.8.6)
15:41:10	1772/1772	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Apr%202018%2005:41:09%20GMT	https://highgradelab.com/stash/dark-freelancer/wp-content/themes/stash/highgrade/fonts/preloader.woff?x3i06q	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/themes/stash/highgrade/fonts/preloader5b7a.woff	(from https://highgradelab.com/stash/dark-freelancer/wp-content/themes/stash/highgrade/css/icons.css?ver=4.8.6)
15:41:10	1772/1772	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Apr%202018%2005:41:09%20GMT	https://highgradelab.com/stash/dark-freelancer/wp-content/themes/stash/highgrade/fonts/preloader.ttf?x3i06q	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/themes/stash/highgrade/fonts/preloader5b7a.ttf	(from https://highgradelab.com/stash/dark-freelancer/wp-content/themes/stash/highgrade/css/icons.css?ver=4.8.6)
15:41:14	709/709	---M--	200	added ('OK')	image/png	etag:%222c5-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:41:14	470/470	---M--	200	added ('OK')	image/png	etag:%221d6-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/control.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/control.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:41:14	700/700	---M--	200	added ('OK')	image/png	etag:%222bc-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:41:14	648/648	---M--	200	added ('OK')	image/png	etag:%22288-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:41:17	2390/2390	---MC-	200	added ('OK')	application/rss+xml	etag:%229b0a0b60b8bab3ad20f80bcae1d14872%22	https://highgradelab.com/stash/dark-freelancer/tag/great-tag/feed/	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/tag/great-tag/feed/index.html	(from https://highgradelab.com/stash/dark-freelancer/tag/great-tag/)
15:41:17	2429/2429	---MC-	200	added ('OK')	application/rss+xml	etag:%229b0a0b60b8bab3ad20f80bcae1d14872%22	https://highgradelab.com/stash/dark-freelancer/category/web-design/feed/	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/category/web-design/feed/index.html	(from https://highgradelab.com/stash/dark-freelancer/category/web-design/)
15:41:18	101016/101016	---MCZ	200	added ('OK')	text/css	etag:4.8.6	https://highgradelab.com/stash/dark-freelancer/wp-admin/load-styles.php?c=0&dir=ltr&load%5B%5D=dashicons,buttons,forms,l10n,login&ver=4.8.6	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-admin/load-stylesfb70.css	(from https://highgradelab.com/stash/dark-freelancer/wp-login.php)
15:41:18	2723/2723	---MC-	200	added ('OK')	application/rss+xml	etag:%229b0a0b60b8bab3ad20f80bcae1d14872%22	https://highgradelab.com/stash/dark-freelancer/tag/another-tag/feed/	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/tag/another-tag/feed/index.html	(from https://highgradelab.com/stash/dark-freelancer/tag/another-tag/)
15:41:21	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2007%20Apr%202018%2005:41:20%20GMT	https://highgradelab.com/stash/dark-freelancer/wp-admin/	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-admin/index.html	(from https://highgradelab.com/stash/dark-freelancer/wp-login.php)
15:41:21	129468/129468	---M--	200	added ('OK')	application/x-font-woff	etag:%221f9bc-54f0a5c475800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/hgr_vc_extender/includes/fonts/outline.woff	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/hgr_vc_extender/includes/fonts/outline.woff	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/hgr_vc_extender/includes/css/outline.min.css?ver=4.8.6)
15:41:22	175548/175548	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%222adbc-54f0a5c475800-gzip%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/hgr_vc_extender/includes/fonts/outline.eot?	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/hgr_vc_extender/includes/fonts/outlined41d.eot	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/hgr_vc_extender/includes/css/outline.min.css?ver=4.8.6)
15:41:22	2715/2715	---MC-	200	added ('OK')	application/rss+xml	etag:%229b0a0b60b8bab3ad20f80bcae1d14872%22	https://highgradelab.com/stash/dark-freelancer/tag/one-tag/feed/	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/tag/one-tag/feed/index.html	(from https://highgradelab.com/stash/dark-freelancer/tag/one-tag/)
15:41:24	71896/71896	---M--	200	added ('OK')	text/html	etag:%22118d8-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.3	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont5b62.woff2	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=5.2)
15:41:24	152796/152796	---M--	200	added ('OK')	application/x-font-ttf	etag:%22254dc-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.ttf?v=4.6.3	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont5b62.ttf	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=5.2)
15:41:28	673/673	---M--	200	added ('OK')	image/gif	etag:%222a1-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/spinner.gif	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/spinner.gif	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:41:28	223/223	---M--	200	added ('OK')	image/png	etag:%22df-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:41:28	4156/4156	---MC-	200	added ('OK')	application/rss+xml	etag:%229b0a0b60b8bab3ad20f80bcae1d14872%22	https://highgradelab.com/stash/dark-freelancer/category/photography/feed/	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/category/photography/feed/index.html	(from https://highgradelab.com/stash/dark-freelancer/category/photography/)
15:41:28	5602/5602	---MC-	200	added ('OK')	application/rss+xml	etag:%229b0a0b60b8bab3ad20f80bcae1d14872%22	https://highgradelab.com/stash/dark-freelancer/author/admin/feed/	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/author/admin/feed/index.html	(from https://highgradelab.com/stash/dark-freelancer/author/admin/)
15:41:32	2599/2599	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20Apr%202018%2005:41:30%20GMT	https://highgradelab.com/stash/dark-freelancer/wp-login.php?redirect_to=https%3A%2F%2Fhighgradelab.com%2Fstash%2Fdark-freelancer%2Fwp-admin%2F%26reauth=1	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-login5c98.html	(from https://highgradelab.com/stash/dark-freelancer/wp-admin/)
15:41:32	0/-1	---M--	500	error ('')			https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/hgr_vc_extender/includes/includes/gfx/elements-images/grabbing.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/hgr_vc_extender/includes/includes/gfx/elements-images/grabbing.html	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/hgr_vc_extender/includes/css/hgr-vc-extender-elements.min.css?ver=4.8.6)
15:41:33	2416/2416	---MC-	200	added ('OK')	application/rss+xml	etag:%229b0a0b60b8bab3ad20f80bcae1d14872%22	https://highgradelab.com/stash/dark-freelancer/tag/no-tag/feed/	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/tag/no-tag/feed/index.html	(from https://highgradelab.com/stash/dark-freelancer/tag/no-tag/)
15:41:33	175384/175384	---M--	200	added ('OK')	application/x-font-ttf	etag:%222ad18-54f0a5c475800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/hgr_vc_extender/includes/fonts/outline.ttf	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/hgr_vc_extender/includes/fonts/outline.ttf	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/hgr_vc_extender/includes/css/outline.min.css?ver=4.8.6)
15:41:34	175548/175548	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%222adbc-54f0a5c475800-gzip%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/hgr_vc_extender/includes/fonts/outline.eot	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/hgr_vc_extender/includes/fonts/outline.eot	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/hgr_vc_extender/includes/css/outline.min.css?ver=4.8.6)
15:41:34	22449/22449	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2257b1-547074f0abc00-gzip%22	https://highgradelab.com/stash/dark-freelancer/wp-includes/fonts/dashicons.eot	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-includes/fonts/dashicons.eot	(from https://highgradelab.com/stash/dark-freelancer/wp-admin/load-styles.php?c=0&dir=ltr&load%5B%5D=dashicons,buttons,forms,l10n,login&ver=4.8.6)
15:41:34	0/-1	---M--	500	error ('')			https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/hgr_vc_extender/includes/includes/gfx/elements-images/grabbing.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/hgr_vc_extender/includes/includes/gfx/elements-images/grabbing.html	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/hgr_vc_extender/includes/css/hgr-vc-extender-elements.min.css?ver=4.8.6)
15:41:35	2254/2254	---M--	200	added ('OK')	image/gif	etag:%228ce-547074f0abc00%22	https://highgradelab.com/stash/dark-freelancer/wp-admin/images/loading.gif	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-admin/images/loading.gif	(from https://highgradelab.com/stash/dark-freelancer/wp-admin/load-styles.php?c=0&dir=ltr&load%5B%5D=dashicons,buttons,forms,l10n,login&ver=4.8.6)
15:41:35	3113/3113	---M--	200	added ('OK')	image/png	etag:%22c29-547074f0abc00%22	https://highgradelab.com/stash/dark-freelancer/wp-admin/images/w-logo-blue.png?ver=20131202	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-admin/images/w-logo-blue7a53.png	(from https://highgradelab.com/stash/dark-freelancer/wp-admin/load-styles.php?c=0&dir=ltr&load%5B%5D=dashicons,buttons,forms,l10n,login&ver=4.8.6)
15:41:35	1772/1772	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Apr%202018%2005:41:35%20GMT	https://highgradelab.com/stash/dark-freelancer/wp-admin/&reauth=1	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-admin/&reauth=1	(from https://highgradelab.com/stash/dark-freelancer/wp-login.php?redirect_to=https%3A%2F%2Fhighgradelab.com%2Fstash%2Fdark-freelancer%2Fwp-admin%2F%26reauth=1)
15:41:35	1521/1521	---M--	200	added ('OK')	image/svg+xml	etag:%225f1-547074f0abc00%22	https://highgradelab.com/stash/dark-freelancer/wp-admin/images/wordpress-logo.svg?ver=20131107	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-admin/images/wordpress-logo7d6b.svg	(from https://highgradelab.com/stash/dark-freelancer/wp-admin/load-styles.php?c=0&dir=ltr&load%5B%5D=dashicons,buttons,forms,l10n,login&ver=4.8.6)
